Year	Month	Day	T obs	T mod	P obs	P mod	H obs	H mod	W obs	W mod	SW obs	SW mod
2001	2	24	NaN	-10.39	NaN	2.40	NaN	91.98	NaN	1.19	NaN	77.59
2001	2	25	NaN	-14.16	NaN	0.00	NaN	91.65	NaN	1.25	NaN	94.49
2001	2	26	NaN	-12.33	NaN	0.23	NaN	86.06	NaN	2.24	NaN	98.52
2001	2	27	NaN	-7.22	NaN	0.00	NaN	59.07	NaN	2.79	NaN	82.73
2001	2	28	NaN	-1.40	NaN	0.05	NaN	53.89	NaN	7.86	NaN	108.06
2001	3	1	NaN	-5.21	NaN	0.16	NaN	71.86	NaN	2.87	NaN	102.13
2001	3	2	NaN	-2.37	NaN	0.00	NaN	61.37	NaN	2.77	NaN	57.08
2001	3	3	NaN	3.53	NaN	1.14	NaN	85.13	NaN	3.59	NaN	92.64
2001	3	4	NaN	2.09	NaN	7.37	NaN	93.59	NaN	1.71	NaN	86.25
2001	3	5	NaN	-2.15	NaN	6.41	NaN	95.94	NaN	1.42	NaN	91.25
2001	3	6	NaN	-1.33	NaN	0.00	NaN	63.08	NaN	1.80	NaN	72.18
2001	3	7	NaN	4.67	NaN	0.00	NaN	61.01	NaN	3.05	NaN	99.81
2001	3	8	NaN	7.03	NaN	0.31	NaN	78.40	NaN	4.78	NaN	118.94
2001	3	9	NaN	2.56	NaN	12.27	NaN	91.32	NaN	1.96	NaN	116.71
2001	3	10	NaN	3.42	NaN	4.13	NaN	77.76	NaN	2.59	NaN	125.09
2001	3	11	NaN	4.78	NaN	3.73	NaN	86.39	NaN	3.84	NaN	83.80
2001	3	12	NaN	7.81	NaN	0.45	NaN	73.73	NaN	3.52	NaN	88.15
2001	3	13	NaN	1.45	NaN	13.19	NaN	80.28	NaN	2.86	NaN	106.90
2001	3	14	NaN	0.23	NaN	12.53	NaN	85.96	NaN	3.42	NaN	139.40
2001	3	15	NaN	2.72	NaN	10.52	NaN	88.57	NaN	4.10	NaN	124.17
2001	3	16	NaN	6.87	NaN	0.21	NaN	68.42	NaN	3.41	NaN	98.84
2001	3	17	NaN	6.61	NaN	3.60	NaN	68.77	NaN	3.54	NaN	141.62
2001	3	18	NaN	3.92	NaN	1.83	NaN	80.55	NaN	2.67	NaN	140.28
2001	3	19	NaN	1.14	NaN	1.85	NaN	79.27	NaN	3.27	NaN	143.80
2001	3	20	NaN	0.10	NaN	8.94	NaN	71.44	NaN	1.92	NaN	121.06
2001	3	21	NaN	6.31	NaN	21.38	NaN	89.35	NaN	4.43	NaN	135.51
2001	3	22	NaN	5.30	NaN	25.11	NaN	88.38	NaN	4.49	NaN	144.72
2001	3	23	NaN	7.28	NaN	7.49	NaN	77.62	NaN	3.97	NaN	109.44
2001	3	24	NaN	10.55	NaN	2.83	NaN	62.19	NaN	4.45	NaN	116.67
2001	3	25	NaN	5.67	NaN	11.28	NaN	82.55	NaN	2.82	NaN	111.44
2001	3	26	NaN	0.72	NaN	2.03	NaN	90.95	NaN	2.54	NaN	119.68
2001	3	27	NaN	0.50	NaN	0.00	NaN	82.91	NaN	1.14	NaN	164.26
2001	3	28	NaN	4.73	NaN	0.00	NaN	57.28	NaN	2.54	NaN	175.60
2001	3	29	NaN	6.42	NaN	2.61	NaN	58.34	NaN	3.47	NaN	170.74
2001	3	30	NaN	1.19	NaN	17.85	NaN	96.72	NaN	1.12	NaN	179.77
2001	3	31	NaN	1.09	NaN	0.80	NaN	91.57	NaN	1.08	NaN	142.18
2001	4	1	NaN	3.57	NaN	0.00	NaN	79.08	NaN	1.23	NaN	169.31
2001	4	2	NaN	7.87	NaN	0.00	NaN	49.66	NaN	1.42	NaN	173.43
2001	4	3	NaN	7.78	NaN	0.27	NaN	69.84	NaN	1.63	NaN	172.59
2001	4	4	NaN	8.94	NaN	5.02	NaN	62.80	NaN	2.60	NaN	121.81
2001	4	5	NaN	0.17	NaN	14.24	NaN	85.85	NaN	2.52	NaN	161.90
2001	4	6	NaN	3.51	NaN	2.40	NaN	78.77	NaN	3.39	NaN	198.29
2001	4	7	NaN	4.62	NaN	21.68	NaN	86.22	NaN	2.05	NaN	173.33
2001	4	8	NaN	0.23	NaN	35.86	NaN	97.74	NaN	2.39	NaN	141.67
2001	4	9	NaN	-0.08	NaN	7.49	NaN	96.77	NaN	2.31	NaN	78.80
2001	4	10	NaN	2.97	NaN	5.01	NaN	89.50	NaN	2.53	NaN	163.52
2001	4	11	NaN	1.87	NaN	49.96	NaN	98.87	NaN	1.51	NaN	169.91
2001	4	12	NaN	0.05	NaN	24.29	NaN	97.59	NaN	2.33	NaN	193.29
2001	4	13	NaN	-4.75	NaN	7.27	NaN	85.78	NaN	3.08	NaN	108.06
2001	4	14	NaN	-6.09	NaN	9.06	NaN	88.75	NaN	2.40	NaN	185.23
2001	4	15	NaN	-1.39	NaN	9.05	NaN	82.54	NaN	4.73	NaN	200.97
2001	4	16	NaN	-0.42	NaN	9.25	NaN	90.53	NaN	2.22	NaN	212.31
2001	4	17	NaN	-1.73	NaN	7.79	NaN	92.27	NaN	2.12	NaN	140.79
2001	4	18	NaN	0.99	NaN	2.52	NaN	74.98	NaN	1.84	NaN	215.05
2001	4	19	NaN	-0.20	NaN	14.90	NaN	88.05	NaN	1.53	NaN	215.88
2001	4	20	NaN	-2.00	NaN	28.46	NaN	96.16	NaN	1.36	NaN	206.71
2001	4	21	NaN	-3.76	NaN	6.39	NaN	95.66	NaN	1.00	NaN	115.88
2001	4	22	NaN	-2.35	NaN	3.88	NaN	92.45	NaN	2.08	NaN	176.20
2001	4	23	NaN	0.07	NaN	0.00	NaN	81.55	NaN	1.56	NaN	197.92
2001	4	24	NaN	3.69	NaN	0.00	NaN	74.80	NaN	2.46	NaN	212.04
2001	4	25	NaN	8.52	NaN	13.02	NaN	76.56	NaN	3.25	NaN	113.10
2001	4	26	NaN	3.09	NaN	8.68	NaN	81.20	NaN	2.33	NaN	111.53
2001	4	27	NaN	5.74	NaN	1.96	NaN	64.29	NaN	1.94	NaN	201.57
2001	4	28	NaN	6.39	NaN	1.06	NaN	80.79	NaN	1.89	NaN	225.93
2001	4	29	NaN	10.48	NaN	0.00	NaN	62.09	NaN	2.44	NaN	249.77
2001	4	30	NaN	12.61	NaN	0.00	NaN	47.86	NaN	2.55	NaN	145.09
2001	5	1	NaN	13.72	NaN	0.00	NaN	48.82	NaN	1.73	NaN	159.35
2001	5	2	NaN	14.50	NaN	0.00	NaN	48.67	NaN	2.66	NaN	257.73
2001	5	3	NaN	14.05	NaN	0.00	NaN	55.68	NaN	3.83	NaN	260.97
2001	5	4	NaN	10.74	NaN	9.81	NaN	78.27	NaN	2.28	NaN	222.22
2001	5	5	NaN	11.39	NaN	14.12	NaN	68.98	NaN	2.13	NaN	249.03
2001	5	6	NaN	7.18	NaN	4.01	NaN	98.03	NaN	1.10	NaN	211.30
2001	5	7	NaN	6.01	NaN	0.86	NaN	98.87	NaN	0.79	NaN	240.51
2001	5	8	NaN	7.42	NaN	4.97	NaN	92.04	NaN	1.47	NaN	115.74
2001	5	9	NaN	9.20	NaN	18.03	NaN	83.21	NaN	2.11	NaN	81.44
2001	5	10	NaN	10.95	NaN	6.98	NaN	71.12	NaN	2.37	NaN	192.96
2001	5	11	NaN	8.91	NaN	3.57	NaN	75.45	NaN	1.88	NaN	245.00
2001	5	12	NaN	7.40	NaN	1.35	NaN	82.24	NaN	1.77	NaN	87.18
2001	5	13	NaN	9.47	NaN	0.00	NaN	59.08	NaN	1.77	NaN	158.61
2001	5	14	NaN	12.44	NaN	4.71	NaN	71.84	NaN	2.18	NaN	279.58
2001	5	15	NaN	12.20	NaN	0.11	NaN	59.55	NaN	2.92	NaN	267.36
2001	5	16	NaN	13.74	NaN	0.05	NaN	55.89	NaN	2.89	NaN	192.82
2001	5	17	NaN	13.96	NaN	10.00	NaN	67.38	NaN	2.36	NaN	231.76
2001	5	18	NaN	6.68	NaN	20.40	NaN	92.75	NaN	1.93	NaN	272.64
2001	5	19	NaN	5.81	NaN	1.98	NaN	85.60	NaN	1.46	NaN	290.09
2001	5	20	NaN	10.31	NaN	0.00	NaN	68.69	NaN	1.63	NaN	221.02
2001	5	21	NaN	12.56	NaN	1.63	NaN	59.63	NaN	2.12	NaN	209.58
2001	5	22	NaN	11.22	NaN	3.79	NaN	70.80	NaN	1.75	NaN	247.08
2001	5	23	NaN	14.30	NaN	0.00	NaN	65.35	NaN	2.69	NaN	266.06
2001	5	24	NaN	13.56	NaN	28.26	NaN	77.76	NaN	1.51	NaN	328.06
2001	5	25	NaN	11.16	NaN	14.24	NaN	89.93	NaN	1.49	NaN	322.27
2001	5	26	NaN	11.54	NaN	0.00	NaN	73.28	NaN	1.47	NaN	302.50
2001	5	27	NaN	13.87	NaN	15.06	NaN	77.36	NaN	2.17	NaN	260.37
2001	5	28	NaN	15.15	NaN	14.94	NaN	81.37	NaN	3.21	NaN	291.81
2001	5	29	NaN	15.21	NaN	54.74	NaN	86.73	NaN	3.26	NaN	249.86
2001	5	30	NaN	13.39	NaN	9.93	NaN	86.25	NaN	1.49	NaN	317.22
2001	5	31	NaN	12.51	NaN	47.13	NaN	87.65	NaN	2.45	NaN	324.77
2001	6	1	NaN	5.38	NaN	5.20	NaN	87.92	NaN	3.25	NaN	327.04
2001	6	2	NaN	7.87	NaN	4.09	NaN	76.49	NaN	2.34	NaN	329.58
2001	6	3	NaN	3.94	NaN	10.11	NaN	88.21	NaN	3.32	NaN	313.70
2001	6	4	NaN	3.58	NaN	4.61	NaN	84.73	NaN	3.86	NaN	258.01
2001	6	5	NaN	8.40	NaN	0.03	NaN	76.27	NaN	2.02	NaN	288.61
2001	6	6	NaN	9.46	NaN	17.17	NaN	82.26	NaN	3.09	NaN	40.79
2001	6	7	NaN	10.79	NaN	4.39	NaN	82.93	NaN	1.96	NaN	47.13
2001	6	8	NaN	12.38	NaN	19.42	NaN	84.43	NaN	1.47	NaN	204.63
2001	6	9	NaN	10.93	NaN	25.65	NaN	94.93	NaN	1.40	NaN	149.07
2001	6	10	NaN	10.92	NaN	39.00	NaN	90.59	NaN	1.14	NaN	263.84
2001	6	11	NaN	6.16	NaN	15.87	NaN	87.25	NaN	2.86	NaN	325.05
2001	6	12	NaN	8.90	NaN	0.09	NaN	76.93	NaN	1.66	NaN	311.53
2001	6	13	NaN	11.60	NaN	7.18	NaN	78.30	NaN	1.60	NaN	346.44
2001	6	14	NaN	10.16	NaN	13.71	NaN	89.80	NaN	1.70	NaN	260.93
2001	6	15	NaN	14.59	NaN	0.00	NaN	64.94	NaN	2.36	NaN	298.94
2001	6	16	NaN	13.19	NaN	37.19	NaN	79.50	NaN	2.38	NaN	349.07
2001	6	17	NaN	8.98	NaN	25.96	NaN	91.62	NaN	2.23	NaN	293.24
2001	6	18	NaN	6.92	NaN	17.21	NaN	96.39	NaN	3.74	NaN	89.31
2001	6	19	NaN	6.52	NaN	41.05	NaN	99.22	NaN	3.19	NaN	207.92
2001	6	20	NaN	7.78	NaN	1.94	NaN	88.67	NaN	1.78	NaN	358.70
2001	6	21	NaN	11.67	NaN	15.54	NaN	73.05	NaN	2.12	NaN	281.94
2001	6	22	NaN	9.84	NaN	20.78	NaN	92.89	NaN	2.49	NaN	349.91
2001	6	23	NaN	8.74	NaN	0.10	NaN	79.26	NaN	2.54	NaN	359.58
2001	6	24	NaN	11.50	NaN	0.00	NaN	67.67	NaN	1.92	NaN	293.24
2001	6	25	NaN	13.00	NaN	0.00	NaN	73.78	NaN	1.61	NaN	266.11
2001	6	26	NaN	15.05	NaN	0.00	NaN	68.02	NaN	1.52	NaN	363.29
2001	6	27	NaN	17.76	NaN	0.76	NaN	60.20	NaN	2.03	NaN	328.38
2001	6	28	NaN	13.76	NaN	50.79	NaN	93.42	NaN	1.81	NaN	343.56
2001	6	29	NaN	12.67	NaN	0.00	NaN	79.18	NaN	1.60	NaN	321.39
2001	6	30	NaN	15.15	NaN	7.33	NaN	70.74	NaN	1.60	NaN	211.06
2001	7	1	NaN	11.94	NaN	52.62	NaN	93.45	NaN	2.93	NaN	218.24
2001	7	2	NaN	11.28	NaN	0.93	NaN	84.87	NaN	2.35	NaN	233.98
2001	7	3	NaN	11.04	NaN	0.00	NaN	76.67	NaN	2.14	NaN	254.95
2001	7	4	NaN	12.65	NaN	1.48	NaN	71.88	NaN	1.50	NaN	195.88
2001	7	5	NaN	15.84	NaN	0.00	NaN	71.83	NaN	1.63	NaN	288.70
2001	7	6	NaN	21.76	NaN	0.41	NaN	51.44	NaN	3.01	NaN	359.54
2001	7	7	NaN	17.84	NaN	16.85	NaN	70.32	NaN	2.74	NaN	146.53
2001	7	8	NaN	13.22	NaN	9.65	NaN	82.17	NaN	2.05	NaN	341.67
2001	7	9	NaN	12.48	NaN	7.36	NaN	87.95	NaN	1.50	NaN	304.86
2001	7	10	NaN	15.09	NaN	3.66	NaN	74.51	NaN	1.68	NaN	154.68
2001	7	11	NaN	12.57	NaN	2.72	NaN	91.46	NaN	1.44	NaN	103.94
2001	7	12	NaN	12.35	NaN	5.79	NaN	86.19	NaN	1.18	NaN	202.45
2001	7	13	NaN	13.88	NaN	13.77	NaN	89.87	NaN	1.30	NaN	381.57
2001	7	14	NaN	17.98	NaN	4.60	NaN	67.39	NaN	2.47	NaN	295.05
2001	7	15	NaN	17.80	NaN	0.00	NaN	68.76	NaN	1.46	NaN	234.03
2001	7	16	NaN	9.34	NaN	2.28	NaN	98.24	NaN	0.93	NaN	376.57
2001	7	17	NaN	8.97	NaN	18.87	NaN	93.04	NaN	1.50	NaN	271.25
2001	7	18	NaN	11.49	NaN	14.63	NaN	80.79	NaN	1.75	NaN	163.24
2001	7	19	NaN	12.67	NaN	9.69	NaN	80.29	NaN	1.51	NaN	35.37
2001	7	20	NaN	9.38	NaN	43.02	NaN	97.83	NaN	3.37	NaN	33.19
2001	7	21	NaN	9.35	NaN	1.01	NaN	90.40	NaN	3.04	NaN	174.91
2001	7	22	NaN	11.94	NaN	0.00	NaN	69.17	NaN	1.38	NaN	375.74
2001	7	23	NaN	14.00	NaN	0.00	NaN	69.93	NaN	1.51	NaN	148.98
2001	7	24	NaN	14.65	NaN	13.79	NaN	83.11	NaN	2.10	NaN	336.39
2001	7	25	NaN	14.39	NaN	17.66	NaN	93.42	NaN	1.92	NaN	383.29
2001	7	26	NaN	15.13	NaN	1.55	NaN	76.85	NaN	1.54	NaN	375.83
2001	7	27	NaN	16.31	NaN	0.00	NaN	70.27	NaN	1.68	NaN	377.92
2001	7	28	NaN	16.95	NaN	0.00	NaN	68.23	NaN	1.65	NaN	317.45
2001	7	29	NaN	16.80	NaN	1.99	NaN	74.95	NaN	1.32	NaN	197.13
2001	7	30	NaN	15.43	NaN	6.52	NaN	85.13	NaN	1.94	NaN	372.27
2001	7	31	NaN	17.88	NaN	0.00	NaN	71.64	NaN	1.57	NaN	364.31
2001	8	1	NaN	16.97	NaN	1.06	NaN	79.81	NaN	1.67	NaN	254.58
2001	8	2	NaN	21.00	NaN	0.89	NaN	65.99	NaN	1.88	NaN	332.73
2001	8	3	NaN	20.34	NaN	6.58	NaN	71.76	NaN	1.80	NaN	372.22
2001	8	4	NaN	13.85	NaN	24.05	NaN	96.17	NaN	1.14	NaN	361.67
2001	8	5	NaN	11.43	NaN	12.29	NaN	89.32	NaN	1.13	NaN	370.09
2001	8	6	NaN	13.21	NaN	2.78	NaN	79.05	NaN	1.54	NaN	351.81
2001	8	7	NaN	14.40	NaN	5.06	NaN	79.87	NaN	1.96	NaN	289.12
2001	8	8	NaN	16.11	NaN	29.49	NaN	77.81	NaN	1.87	NaN	300.60
2001	8	9	NaN	14.71	NaN	53.93	NaN	88.48	NaN	1.43	NaN	287.27
2001	8	10	NaN	10.66	NaN	22.88	NaN	94.07	NaN	0.95	NaN	338.19
2001	8	11	NaN	8.07	NaN	3.83	NaN	90.65	NaN	1.57	NaN	66.57
2001	8	12	NaN	10.48	NaN	0.00	NaN	70.87	NaN	1.49	NaN	220.60
2001	8	13	NaN	14.13	NaN	0.00	NaN	63.31	NaN	1.73	NaN	251.71
2001	8	14	NaN	18.15	NaN	0.00	NaN	65.53	NaN	1.80	NaN	336.94
2001	8	15	NaN	20.67	NaN	0.60	NaN	63.78	NaN	1.85	NaN	356.85
2001	8	16	NaN	19.77	NaN	4.72	NaN	68.14	NaN	1.71	NaN	46.67
2001	8	17	NaN	16.62	NaN	15.79	NaN	87.79	NaN	1.32	NaN	83.75
2001	8	18	NaN	18.51	NaN	1.13	NaN	66.62	NaN	1.73	NaN	213.38
2001	8	19	NaN	16.92	NaN	8.29	NaN	72.56	NaN	1.81	NaN	280.46
2001	8	20	NaN	14.44	NaN	14.69	NaN	85.79	NaN	1.84	NaN	59.21
2001	8	21	NaN	12.93	NaN	7.88	NaN	91.68	NaN	1.52	NaN	178.06
2001	8	22	NaN	13.84	NaN	10.91	NaN	94.55	NaN	1.59	NaN	354.81
2001	8	23	NaN	14.36	NaN	9.51	NaN	91.99	NaN	1.32	NaN	351.44
2001	8	24	NaN	15.59	NaN	0.00	NaN	79.30	NaN	1.30	NaN	331.76
2001	8	25	NaN	16.53	NaN	0.00	NaN	73.77	NaN	1.40	NaN	213.98
2001	8	26	NaN	17.24	NaN	0.00	NaN	70.12	NaN	1.48	NaN	339.31
2001	8	27	NaN	17.74	NaN	32.67	NaN	71.66	NaN	2.70	NaN	342.92
2001	8	28	NaN	11.47	NaN	1.25	NaN	94.05	NaN	1.19	NaN	341.67
2001	8	29	NaN	11.08	NaN	0.00	NaN	69.02	NaN	1.51	NaN	323.89
2001	8	30	NaN	14.79	NaN	27.59	NaN	78.56	NaN	1.80	NaN	296.90
2001	8	31	NaN	11.14	NaN	43.92	NaN	96.18	NaN	1.19	NaN	331.30
2001	9	1	NaN	9.44	NaN	14.11	NaN	95.30	NaN	1.86	NaN	267.87
2001	9	2	NaN	8.65	NaN	4.26	NaN	91.30	NaN	2.12	NaN	306.20
2001	9	3	NaN	12.21	NaN	0.00	NaN	68.15	NaN	1.46	NaN	318.89
2001	9	4	NaN	9.99	NaN	28.01	NaN	84.73	NaN	1.87	NaN	92.45
2001	9	5	NaN	6.42	NaN	27.32	NaN	97.73	NaN	3.69	NaN	123.75
2001	9	6	NaN	6.69	NaN	3.93	NaN	92.91	NaN	2.80	NaN	319.54
2001	9	7	NaN	7.84	NaN	9.43	NaN	91.55	NaN	3.25	NaN	249.77
2001	9	8	NaN	8.79	NaN	10.62	NaN	85.94	NaN	5.14	NaN	232.50
2001	9	9	NaN	4.55	NaN	5.95	NaN	80.61	NaN	4.16	NaN	231.57
2001	9	10	NaN	4.29	NaN	4.72	NaN	84.75	NaN	4.68	NaN	52.82
2001	9	11	NaN	4.79	NaN	1.15	NaN	83.06	NaN	3.45	NaN	269.95
2001	9	12	NaN	6.04	NaN	9.96	NaN	86.33	NaN	4.65	NaN	305.42
2001	9	13	NaN	9.76	NaN	0.00	NaN	66.89	NaN	1.90	NaN	295.74
2001	9	14	NaN	6.72	NaN	13.54	NaN	82.88	NaN	2.17	NaN	304.95
2001	9	15	NaN	5.80	NaN	1.95	NaN	86.89	NaN	2.16	NaN	292.87
2001	9	16	NaN	4.52	NaN	12.71	NaN	91.27	NaN	2.65	NaN	290.56
2001	9	17	NaN	2.99	NaN	3.92	NaN	96.15	NaN	2.46	NaN	195.32
2001	9	18	NaN	4.13	NaN	1.78	NaN	87.76	NaN	2.21	NaN	251.48
2001	9	19	NaN	8.27	NaN	0.00	NaN	52.73	NaN	3.33	NaN	279.03
2001	9	20	NaN	10.22	NaN	0.00	NaN	64.02	NaN	1.93	NaN	159.40
2001	9	21	NaN	8.96	NaN	4.72	NaN	79.42	NaN	2.12	NaN	201.06
2001	9	22	NaN	9.10	NaN	11.70	NaN	82.71	NaN	1.37	NaN	133.66
2001	9	23	NaN	9.77	NaN	10.85	NaN	92.26	NaN	0.86	NaN	218.75
2001	9	24	NaN	10.04	NaN	10.07	NaN	94.28	NaN	1.24	NaN	283.84
2001	9	25	NaN	7.25	NaN	17.38	NaN	95.71	NaN	1.20	NaN	281.99
2001	9	26	NaN	5.86	NaN	9.58	NaN	93.21	NaN	2.50	NaN	280.65
2001	9	27	NaN	8.29	NaN	0.00	NaN	73.61	NaN	2.10	NaN	271.57
2001	9	28	NaN	10.70	NaN	0.00	NaN	68.02	NaN	2.18	NaN	95.83
2001	9	29	NaN	13.73	NaN	0.00	NaN	49.70	NaN	2.15	NaN	276.94
2001	9	30	NaN	11.25	NaN	0.96	NaN	79.31	NaN	2.11	NaN	192.31
2001	10	1	NaN	14.00	NaN	0.00	NaN	57.63	NaN	2.62	NaN	41.20
2001	10	2	NaN	17.70	NaN	0.00	NaN	54.41	NaN	2.36	NaN	182.36
2001	10	3	NaN	13.95	NaN	0.00	NaN	74.11	NaN	1.63	NaN	124.49
2001	10	4	NaN	8.99	NaN	6.33	NaN	86.92	NaN	1.69	NaN	262.41
2001	10	5	NaN	10.48	NaN	0.00	NaN	67.02	NaN	1.15	NaN	106.02
2001	10	6	NaN	12.65	NaN	0.13	NaN	70.82	NaN	2.27	NaN	68.01
2001	10	7	NaN	15.08	NaN	0.73	NaN	69.86	NaN	1.99	NaN	60.00
2001	10	8	NaN	12.71	NaN	0.00	NaN	79.18	NaN	1.88	NaN	97.27
2001	10	9	NaN	11.00	NaN	0.00	NaN	89.22	NaN	1.09	NaN	136.90
2001	10	10	NaN	10.37	NaN	1.48	NaN	88.01	NaN	1.22	NaN	240.32
2001	10	11	NaN	10.09	NaN	0.00	NaN	79.74	NaN	2.15	NaN	210.28
2001	10	12	NaN	11.92	NaN	0.00	NaN	43.42	NaN	1.78	NaN	205.14
2001	10	13	NaN	13.99	NaN	0.00	NaN	45.57	NaN	1.52	NaN	185.19
2001	10	14	NaN	14.66	NaN	0.00	NaN	50.50	NaN	1.26	NaN	174.95
2001	10	15	NaN	13.27	NaN	0.00	NaN	66.26	NaN	1.25	NaN	71.34
2001	10	16	NaN	11.16	NaN	0.00	NaN	83.87	NaN	1.71	NaN	123.94
2001	10	17	NaN	12.29	NaN	0.00	NaN	63.30	NaN	2.12	NaN	131.76
2001	10	18	NaN	12.75	NaN	0.00	NaN	56.37	NaN	1.96	NaN	110.09
2001	10	19	NaN	12.02	NaN	0.00	NaN	61.08	NaN	1.77	NaN	129.54
2001	10	20	NaN	14.70	NaN	0.00	NaN	50.36	NaN	2.66	NaN	217.92
2001	10	21	NaN	11.09	NaN	17.89	NaN	77.22	NaN	2.86	NaN	187.36
