Year	Month	Day	T obs	T mod	P obs	P mod	H obs	H mod	W obs	W mod	SW obs	SW mod
2001	2	14	NaN	-4.89	NaN	0.00	NaN	74.18	NaN	1.74	NaN	91.62
2001	2	15	NaN	-0.50	NaN	0.00	NaN	76.84	NaN	2.10	NaN	94.81
2001	2	16	NaN	0.39	NaN	0.00	NaN	69.11	NaN	1.92	NaN	92.87
2001	2	17	NaN	-2.29	NaN	1.73	NaN	93.55	NaN	1.99	NaN	90.23
2001	2	18	NaN	-4.70	NaN	0.68	NaN	93.44	NaN	2.68	NaN	91.94
2001	2	19	NaN	-5.02	NaN	0.87	NaN	93.39	NaN	4.30	NaN	93.66
2001	2	20	NaN	-5.23	NaN	14.70	NaN	91.92	NaN	5.56	NaN	77.64
2001	2	21	NaN	-4.14	NaN	22.82	NaN	87.36	NaN	7.39	NaN	84.21
2001	2	22	NaN	-3.41	NaN	27.20	NaN	91.68	NaN	6.66	NaN	69.21
2001	2	23	NaN	-4.87	NaN	29.60	NaN	90.69	NaN	5.00	NaN	89.58
2001	2	24	NaN	-11.97	NaN	2.53	NaN	95.17	NaN	1.53	NaN	80.65
2001	2	25	NaN	-16.13	NaN	0.01	NaN	93.10	NaN	1.11	NaN	94.35
2001	2	26	NaN	-14.77	NaN	0.43	NaN	92.26	NaN	2.72	NaN	102.45
2001	2	27	NaN	-9.19	NaN	0.00	NaN	59.98	NaN	4.40	NaN	94.63
2001	2	28	NaN	-2.82	NaN	0.02	NaN	55.76	NaN	11.06	NaN	109.68
2001	3	1	NaN	-7.27	NaN	0.73	NaN	79.13	NaN	4.10	NaN	100.23
2001	3	2	NaN	-3.95	NaN	0.00	NaN	63.33	NaN	4.31	NaN	75.19
2001	3	3	NaN	2.18	NaN	0.73	NaN	92.85	NaN	5.31	NaN	102.22
2001	3	4	NaN	1.14	NaN	8.82	NaN	94.51	NaN	2.20	NaN	100.28
2001	3	5	NaN	-3.98	NaN	5.88	NaN	95.36	NaN	2.08	NaN	98.06
2001	3	6	NaN	-4.05	NaN	0.00	NaN	71.12	NaN	2.12	NaN	76.81
2001	3	7	NaN	2.71	NaN	0.00	NaN	67.17	NaN	3.68	NaN	96.48
2001	3	8	NaN	5.19	NaN	0.73	NaN	85.33	NaN	5.75	NaN	120.28
2001	3	9	NaN	1.35	NaN	11.26	NaN	95.34	NaN	2.69	NaN	117.08
2001	3	10	NaN	1.49	NaN	7.43	NaN	89.99	NaN	3.69	NaN	124.17
2001	3	11	NaN	2.63	NaN	9.35	NaN	96.36	NaN	4.81	NaN	90.46
2001	3	12	NaN	3.99	NaN	0.89	NaN	98.26	NaN	4.68	NaN	73.43
2001	3	13	NaN	-0.11	NaN	16.26	NaN	84.92	NaN	4.22	NaN	106.53
2001	3	14	NaN	-0.99	NaN	20.57	NaN	89.27	NaN	5.19	NaN	141.39
2001	3	15	NaN	1.17	NaN	15.81	NaN	95.69	NaN	5.68	NaN	127.18
2001	3	16	NaN	3.72	NaN	0.61	NaN	87.40	NaN	4.27	NaN	102.78
2001	3	17	NaN	2.96	NaN	6.99	NaN	98.14	NaN	4.56	NaN	144.40
2001	3	18	NaN	1.20	NaN	3.83	NaN	95.32	NaN	3.29	NaN	143.10
2001	3	19	NaN	-0.79	NaN	3.27	NaN	89.14	NaN	4.97	NaN	146.67
2001	3	20	NaN	-1.68	NaN	13.86	NaN	85.46	NaN	3.08	NaN	137.59
2001	3	21	NaN	4.09	NaN	30.88	NaN	99.74	NaN	5.36	NaN	153.33
2001	3	22	NaN	3.60	NaN	41.17	NaN	96.14	NaN	5.69	NaN	149.72
2001	3	23	NaN	5.69	NaN	11.39	NaN	84.62	NaN	5.23	NaN	130.56
2001	3	24	NaN	9.18	NaN	4.70	NaN	67.44	NaN	5.41	NaN	132.45
2001	3	25	NaN	4.65	NaN	11.61	NaN	86.21	NaN	4.07	NaN	125.19
2001	3	26	NaN	-0.11	NaN	4.68	NaN	92.35	NaN	3.77	NaN	123.84
2001	3	27	NaN	-0.70	NaN	0.62	NaN	89.96	NaN	1.32	NaN	163.47
2001	3	28	NaN	3.26	NaN	0.05	NaN	63.38	NaN	3.34	NaN	176.99
2001	3	29	NaN	5.23	NaN	2.91	NaN	60.68	NaN	4.18	NaN	172.96
2001	3	30	NaN	0.40	NaN	15.16	NaN	97.21	NaN	1.86	NaN	179.86
2001	3	31	NaN	-0.35	NaN	0.28	NaN	94.82	NaN	1.38	NaN	136.94
2001	4	1	NaN	2.66	NaN	0.00	NaN	81.59	NaN	1.33	NaN	171.90
2001	4	2	NaN	7.09	NaN	0.00	NaN	49.40	NaN	1.88	NaN	171.39
2001	4	3	NaN	6.91	NaN	0.04	NaN	72.56	NaN	1.85	NaN	170.56
2001	4	4	NaN	7.91	NaN	8.48	NaN	64.57	NaN	3.89	NaN	133.75
2001	4	5	NaN	-0.97	NaN	17.99	NaN	89.18	NaN	3.14	NaN	186.30
2001	4	6	NaN	2.27	NaN	5.07	NaN	83.99	NaN	4.56	NaN	200.60
2001	4	7	NaN	3.46	NaN	29.62	NaN	89.22	NaN	3.55	NaN	172.41
2001	4	8	NaN	-0.67	NaN	34.46	NaN	97.64	NaN	2.93	NaN	158.66
2001	4	9	NaN	-1.24	NaN	12.53	NaN	97.98	NaN	2.84	NaN	112.82
2001	4	10	NaN	1.55	NaN	5.27	NaN	94.84	NaN	3.53	NaN	176.67
2001	4	11	NaN	1.18	NaN	36.50	NaN	98.88	NaN	2.24	NaN	169.95
2001	4	12	NaN	-0.60	NaN	21.98	NaN	97.98	NaN	3.12	NaN	202.41
2001	4	13	NaN	-5.83	NaN	9.86	NaN	88.09	NaN	3.85	NaN	136.02
2001	4	14	NaN	-7.27	NaN	12.70	NaN	92.18	NaN	3.21	NaN	192.50
2001	4	15	NaN	-2.61	NaN	17.34	NaN	86.22	NaN	6.78	NaN	201.44
2001	4	16	NaN	-2.08	NaN	11.85	NaN	93.14	NaN	3.14	NaN	217.87
2001	4	17	NaN	-3.30	NaN	10.45	NaN	93.54	NaN	2.76	NaN	173.61
2001	4	18	NaN	-0.50	NaN	2.46	NaN	85.50	NaN	2.47	NaN	220.19
2001	4	19	NaN	-1.36	NaN	24.51	NaN	90.84	NaN	2.44	NaN	229.54
2001	4	20	NaN	-3.13	NaN	28.87	NaN	96.99	NaN	1.82	NaN	215.65
2001	4	21	NaN	-5.20	NaN	6.42	NaN	96.90	NaN	1.44	NaN	131.34
2001	4	22	NaN	-3.56	NaN	5.77	NaN	93.83	NaN	2.92	NaN	180.23
2001	4	23	NaN	-1.77	NaN	0.00	NaN	88.17	NaN	1.81	NaN	197.27
2001	4	24	NaN	2.11	NaN	0.00	NaN	85.86	NaN	3.31	NaN	208.43
2001	4	25	NaN	6.96	NaN	12.85	NaN	84.82	NaN	4.27	NaN	131.30
2001	4	26	NaN	1.96	NaN	8.85	NaN	85.62	NaN	3.05	NaN	168.29
2001	4	27	NaN	4.69	NaN	1.17	NaN	66.93	NaN	2.72	NaN	118.84
2001	4	28	NaN	5.41	NaN	1.20	NaN	83.92	NaN	2.33	NaN	223.43
2001	4	29	NaN	9.60	NaN	0.00	NaN	63.27	NaN	2.91	NaN	250.97
2001	4	30	NaN	11.60	NaN	0.00	NaN	48.76	NaN	2.36	NaN	103.10
2001	5	1	NaN	12.92	NaN	0.00	NaN	51.24	NaN	1.66	NaN	212.82
2001	5	2	NaN	13.61	NaN	0.00	NaN	50.15	NaN	2.80	NaN	259.40
2001	5	3	NaN	13.02	NaN	0.08	NaN	57.19	NaN	4.53	NaN	261.16
2001	5	4	NaN	9.36	NaN	19.56	NaN	83.55	NaN	2.74	NaN	162.18
2001	5	5	NaN	10.57	NaN	8.77	NaN	71.30	NaN	3.27	NaN	254.77
2001	5	6	NaN	6.55	NaN	5.94	NaN	98.43	NaN	1.69	NaN	214.35
2001	5	7	NaN	5.41	NaN	2.86	NaN	98.89	NaN	0.92	NaN	242.41
2001	5	8	NaN	6.50	NaN	2.83	NaN	94.95	NaN	1.75	NaN	118.38
2001	5	9	NaN	8.06	NaN	14.62	NaN	88.05	NaN	2.32	NaN	133.38
2001	5	10	NaN	9.33	NaN	11.90	NaN	75.47	NaN	2.47	NaN	224.21
2001	5	11	NaN	7.89	NaN	8.14	NaN	80.18	NaN	2.04	NaN	246.67
2001	5	12	NaN	6.41	NaN	0.71	NaN	86.55	NaN	2.31	NaN	133.43
2001	5	13	NaN	8.31	NaN	0.00	NaN	62.22	NaN	1.98	NaN	181.16
2001	5	14	NaN	11.25	NaN	6.44	NaN	75.55	NaN	2.76	NaN	284.95
2001	5	15	NaN	11.15	NaN	0.50	NaN	62.42	NaN	3.72	NaN	273.98
2001	5	16	NaN	12.69	NaN	0.00	NaN	57.64	NaN	3.83	NaN	231.34
2001	5	17	NaN	12.96	NaN	9.82	NaN	70.57	NaN	3.14	NaN	252.73
2001	5	18	NaN	6.02	NaN	24.59	NaN	93.11	NaN	2.55	NaN	287.27
2001	5	19	NaN	5.14	NaN	3.29	NaN	88.96	NaN	1.87	NaN	298.52
2001	5	20	NaN	9.10	NaN	0.00	NaN	73.01	NaN	1.82	NaN	217.82
2001	5	21	NaN	10.94	NaN	3.42	NaN	63.53	NaN	2.29	NaN	245.46
2001	5	22	NaN	10.17	NaN	7.19	NaN	74.50	NaN	2.10	NaN	239.86
2001	5	23	NaN	12.89	NaN	1.74	NaN	71.49	NaN	3.14	NaN	286.76
2001	5	24	NaN	12.42	NaN	17.31	NaN	81.37	NaN	1.70	NaN	332.36
2001	5	25	NaN	10.39	NaN	23.74	NaN	93.32	NaN	1.56	NaN	326.57
2001	5	26	NaN	10.57	NaN	0.00	NaN	77.63	NaN	1.72	NaN	305.28
2001	5	27	NaN	12.96	NaN	4.09	NaN	79.33	NaN	2.70	NaN	254.86
2001	5	28	NaN	14.21	NaN	2.78	NaN	83.48	NaN	4.17	NaN	289.49
2001	5	29	NaN	14.44	NaN	2.00	NaN	88.18	NaN	4.55	NaN	245.05
2001	5	30	NaN	13.01	NaN	6.14	NaN	86.56	NaN	2.37	NaN	318.94
2001	5	31	NaN	11.95	NaN	9.02	NaN	87.97	NaN	3.35	NaN	326.11
2001	6	1	NaN	4.47	NaN	7.40	NaN	91.69	NaN	3.96	NaN	327.78
2001	6	2	NaN	6.83	NaN	3.83	NaN	78.94	NaN	3.34	NaN	330.56
2001	6	3	NaN	3.28	NaN	17.17	NaN	89.18	NaN	4.15	NaN	314.21
2001	6	4	NaN	2.20	NaN	8.74	NaN	89.81	NaN	4.53	NaN	174.91
2001	6	5	NaN	6.78	NaN	0.08	NaN	83.08	NaN	2.41	NaN	294.58
2001	6	6	NaN	8.35	NaN	17.59	NaN	85.54	NaN	3.82	NaN	50.14
2001	6	7	NaN	9.73	NaN	5.39	NaN	86.05	NaN	2.41	NaN	51.25
2001	6	8	NaN	11.43	NaN	20.66	NaN	86.26	NaN	2.00	NaN	213.75
2001	6	9	NaN	9.85	NaN	26.95	NaN	96.57	NaN	1.96	NaN	220.88
2001	6	10	NaN	10.01	NaN	42.28	NaN	90.68	NaN	2.07	NaN	257.96
2001	6	11	NaN	5.40	NaN	18.32	NaN	87.82	NaN	3.71	NaN	308.24
2001	6	12	NaN	7.77	NaN	0.45	NaN	81.64	NaN	2.11	NaN	294.68
2001	6	13	NaN	10.58	NaN	10.20	NaN	81.82	NaN	2.14	NaN	348.29
2001	6	14	NaN	9.69	NaN	11.98	NaN	90.56	NaN	2.57	NaN	225.65
2001	6	15	NaN	13.46	NaN	0.00	NaN	67.21	NaN	2.94	NaN	277.50
2001	6	16	NaN	12.18	NaN	38.44	NaN	82.31	NaN	3.15	NaN	350.60
2001	6	17	NaN	8.29	NaN	35.90	NaN	92.54	NaN	2.86	NaN	301.57
2001	6	18	NaN	6.23	NaN	33.64	NaN	97.43	NaN	4.32	NaN	119.03
2001	6	19	NaN	6.02	NaN	40.64	NaN	99.26	NaN	3.87	NaN	185.74
2001	6	20	NaN	7.25	NaN	1.31	NaN	89.56	NaN	2.42	NaN	359.72
2001	6	21	NaN	11.01	NaN	0.95	NaN	73.57	NaN	2.66	NaN	273.61
2001	6	22	NaN	9.63	NaN	0.39	NaN	90.68	NaN	3.86	NaN	342.50
2001	6	23	NaN	7.87	NaN	0.16	NaN	81.83	NaN	3.08	NaN	353.52
2001	6	24	NaN	10.65	NaN	0.00	NaN	69.74	NaN	2.25	NaN	248.29
2001	6	25	NaN	11.83	NaN	1.05	NaN	77.28	NaN	1.74	NaN	184.91
2001	6	26	NaN	13.82	NaN	0.00	NaN	71.81	NaN	1.74	NaN	364.72
2001	6	27	NaN	16.79	NaN	3.18	NaN	63.26	NaN	2.33	NaN	328.24
2001	6	28	NaN	12.98	NaN	45.22	NaN	94.47	NaN	2.50	NaN	349.86
2001	6	29	NaN	11.41	NaN	0.31	NaN	82.41	NaN	1.82	NaN	315.28
2001	6	30	NaN	13.94	NaN	0.82	NaN	73.96	NaN	1.85	NaN	320.83
2001	7	1	NaN	11.40	NaN	19.53	NaN	93.32	NaN	3.73	NaN	233.66
2001	7	2	NaN	10.98	NaN	0.41	NaN	87.08	NaN	2.87	NaN	253.84
2001	7	3	NaN	9.57	NaN	1.59	NaN	82.83	NaN	2.18	NaN	270.42
2001	7	4	NaN	11.13	NaN	4.24	NaN	76.27	NaN	1.67	NaN	217.45
2001	7	5	NaN	14.85	NaN	0.00	NaN	74.33	NaN	2.06	NaN	352.31
2001	7	6	NaN	20.60	NaN	0.48	NaN	53.41	NaN	3.86	NaN	299.49
2001	7	7	NaN	16.98	NaN	14.08	NaN	71.03	NaN	3.60	NaN	155.69
2001	7	8	NaN	12.37	NaN	10.00	NaN	84.63	NaN	2.81	NaN	337.87
2001	7	9	NaN	10.93	NaN	18.44	NaN	93.21	NaN	1.69	NaN	267.55
2001	7	10	NaN	13.90	NaN	5.25	NaN	78.61	NaN	2.17	NaN	89.03
2001	7	11	NaN	11.56	NaN	3.60	NaN	93.43	NaN	2.26	NaN	108.38
2001	7	12	NaN	11.04	NaN	2.72	NaN	90.09	NaN	1.64	NaN	223.80
2001	7	13	NaN	12.50	NaN	10.03	NaN	92.58	NaN	1.77	NaN	382.82
2001	7	14	NaN	16.70	NaN	4.83	NaN	71.38	NaN	3.09	NaN	296.67
2001	7	15	NaN	16.88	NaN	0.16	NaN	69.76	NaN	1.97	NaN	232.50
2001	7	16	NaN	8.81	NaN	3.30	NaN	98.70	NaN	1.25	NaN	377.69
2001	7	17	NaN	8.44	NaN	17.07	NaN	92.97	NaN	2.16	NaN	251.02
2001	7	18	NaN	10.51	NaN	13.15	NaN	82.87	NaN	2.20	NaN	94.58
2001	7	19	NaN	11.63	NaN	12.46	NaN	82.51	NaN	1.81	NaN	55.69
2001	7	20	NaN	8.82	NaN	38.59	NaN	98.25	NaN	4.08	NaN	52.04
2001	7	21	NaN	8.66	NaN	4.45	NaN	91.71	NaN	3.37	NaN	243.01
2001	7	22	NaN	10.88	NaN	0.00	NaN	74.17	NaN	1.53	NaN	378.06
2001	7	23	NaN	13.06	NaN	0.51	NaN	72.80	NaN	1.51	NaN	268.61
2001	7	24	NaN	13.61	NaN	16.79	NaN	85.69	NaN	2.50	NaN	359.86
2001	7	25	NaN	13.44	NaN	24.63	NaN	95.59	NaN	2.22	NaN	384.44
2001	7	26	NaN	13.96	NaN	9.95	NaN	81.39	NaN	1.72	NaN	224.40
2001	7	27	NaN	15.03	NaN	0.00	NaN	73.56	NaN	1.75	NaN	379.35
2001	7	28	NaN	15.76	NaN	0.00	NaN	70.72	NaN	1.65	NaN	292.96
2001	7	29	NaN	15.84	NaN	2.99	NaN	78.02	NaN	1.33	NaN	155.37
2001	7	30	NaN	14.80	NaN	2.51	NaN	86.52	NaN	2.23	NaN	183.56
2001	7	31	NaN	16.76	NaN	0.00	NaN	74.44	NaN	1.76	NaN	363.43
2001	8	1	NaN	15.58	NaN	1.40	NaN	84.36	NaN	1.87	NaN	258.84
2001	8	2	NaN	19.82	NaN	2.31	NaN	68.89	NaN	2.36	NaN	270.42
2001	8	3	NaN	19.30	NaN	4.41	NaN	74.35	NaN	2.39	NaN	205.65
2001	8	4	NaN	13.03	NaN	25.24	NaN	97.51	NaN	1.39	NaN	317.04
2001	8	5	NaN	10.40	NaN	15.53	NaN	92.43	NaN	1.36	NaN	352.87
2001	8	6	NaN	11.90	NaN	3.21	NaN	83.25	NaN	1.87	NaN	356.71
2001	8	7	NaN	13.55	NaN	4.83	NaN	82.58	NaN	2.84	NaN	306.16
2001	8	8	NaN	15.12	NaN	26.81	NaN	80.56	NaN	2.41	NaN	286.30
2001	8	9	NaN	13.77	NaN	52.87	NaN	91.58	NaN	1.76	NaN	118.89
2001	8	10	NaN	10.16	NaN	30.14	NaN	96.09	NaN	1.36	NaN	320.69
2001	8	11	NaN	7.08	NaN	7.35	NaN	94.54	NaN	2.07	NaN	52.82
2001	8	12	NaN	9.35	NaN	0.00	NaN	74.99	NaN	1.60	NaN	132.08
2001	8	13	NaN	13.26	NaN	0.00	NaN	64.97	NaN	2.07	NaN	184.54
2001	8	14	NaN	16.85	NaN	0.00	NaN	68.81	NaN	1.99	NaN	326.99
2001	8	15	NaN	19.43	NaN	0.22	NaN	67.03	NaN	2.30	NaN	358.75
2001	8	16	NaN	18.65	NaN	7.86	NaN	71.32	NaN	1.89	NaN	56.16
2001	8	17	NaN	15.51	NaN	14.26	NaN	90.51	NaN	1.75	NaN	119.17
2001	8	18	NaN	17.51	NaN	3.00	NaN	69.37	NaN	2.13	NaN	222.64
2001	8	19	NaN	15.66	NaN	9.25	NaN	76.17	NaN	2.15	NaN	287.45
2001	8	20	NaN	13.64	NaN	9.56	NaN	87.43	NaN	2.42	NaN	75.23
2001	8	21	NaN	12.46	NaN	7.14	NaN	92.94	NaN	1.93	NaN	160.46
2001	8	22	NaN	13.39	NaN	8.77	NaN	94.69	NaN	2.11	NaN	355.65
2001	8	23	NaN	13.10	NaN	2.19	NaN	94.89	NaN	1.57	NaN	353.19
2001	8	24	NaN	14.40	NaN	0.63	NaN	82.46	NaN	1.57	NaN	259.07
2001	8	25	NaN	15.41	NaN	0.00	NaN	76.28	NaN	1.59	NaN	170.28
2001	8	26	NaN	16.17	NaN	0.00	NaN	73.57	NaN	1.77	NaN	310.60
2001	8	27	NaN	16.80	NaN	19.99	NaN	73.60	NaN	3.37	NaN	344.58
2001	8	28	NaN	10.90	NaN	0.24	NaN	94.91	NaN	1.43	NaN	342.96
2001	8	29	NaN	10.29	NaN	0.00	NaN	72.36	NaN	2.01	NaN	261.39
2001	8	30	NaN	14.17	NaN	25.38	NaN	80.85	NaN	2.36	NaN	280.37
2001	8	31	NaN	10.49	NaN	46.76	NaN	96.76	NaN	1.84	NaN	333.56
2001	9	1	NaN	8.61	NaN	14.07	NaN	96.92	NaN	2.43	NaN	189.44
2001	9	2	NaN	7.79	NaN	4.86	NaN	92.67	NaN	2.61	NaN	307.82
2001	9	3	NaN	11.32	NaN	0.03	NaN	70.02	NaN	1.64	NaN	319.86
2001	9	4	NaN	9.13	NaN	29.02	NaN	87.20	NaN	2.78	NaN	46.57
2001	9	5	NaN	5.85	NaN	33.34	NaN	98.31	NaN	4.24	NaN	84.95
2001	9	6	NaN	6.06	NaN	4.23	NaN	93.87	NaN	3.28	NaN	276.02
2001	9	7	NaN	7.03	NaN	14.04	NaN	93.78	NaN	3.81	NaN	254.58
2001	9	8	NaN	7.81	NaN	16.89	NaN	89.31	NaN	6.64	NaN	228.47
2001	9	9	NaN	3.56	NaN	7.19	NaN	83.46	NaN	5.57	NaN	255.56
2001	9	10	NaN	3.24	NaN	12.26	NaN	88.70	NaN	6.02	NaN	40.60
2001	9	11	NaN	3.81	NaN	3.91	NaN	86.87	NaN	4.29	NaN	135.14
2001	9	12	NaN	5.01	NaN	20.95	NaN	90.12	NaN	5.80	NaN	304.91
2001	9	13	NaN	9.25	NaN	0.00	NaN	66.94	NaN	2.90	NaN	300.09
2001	9	14	NaN	5.97	NaN	20.22	NaN	83.89	NaN	3.36	NaN	306.57
2001	9	15	NaN	5.12	NaN	3.61	NaN	89.44	NaN	2.93	NaN	257.50
2001	9	16	NaN	3.86	NaN	12.24	NaN	92.94	NaN	3.66	NaN	262.69
2001	9	17	NaN	2.37	NaN	10.07	NaN	98.06	NaN	3.05	NaN	152.59
2001	9	18	NaN	3.44	NaN	5.01	NaN	88.86	NaN	2.80	NaN	270.79
2001	9	19	NaN	7.19	NaN	0.00	NaN	54.92	NaN	4.34	NaN	254.81
2001	9	20	NaN	9.28	NaN	0.05	NaN	63.87	NaN	2.51	NaN	177.82
2001	9	21	NaN	8.02	NaN	4.93	NaN	82.19	NaN	3.10	NaN	156.94
2001	9	22	NaN	8.13	NaN	13.46	NaN	83.91	NaN	1.96	NaN	158.47
2001	9	23	NaN	9.14	NaN	11.98	NaN	91.78	NaN	1.30	NaN	138.10
2001	9	24	NaN	9.81	NaN	5.10	NaN	93.77	NaN	1.99	NaN	284.72
2001	9	25	NaN	6.57	NaN	19.43	NaN	97.30	NaN	1.71	NaN	283.52
2001	9	26	NaN	4.75	NaN	15.67	NaN	95.15	NaN	2.98	NaN	281.94
2001	9	27	NaN	7.33	NaN	0.00	NaN	77.19	NaN	2.52	NaN	274.72
2001	9	28	NaN	9.76	NaN	0.00	NaN	69.93	NaN	2.62	NaN	121.20
2001	9	29	NaN	12.84	NaN	0.00	NaN	50.98	NaN	2.46	NaN	278.15
2001	9	30	NaN	10.38	NaN	1.51	NaN	81.84	NaN	2.82	NaN	157.18
2001	10	1	NaN	12.89	NaN	0.00	NaN	60.11	NaN	3.77	NaN	28.84
2001	10	2	NaN	16.85	NaN	0.00	NaN	54.80	NaN	3.26	NaN	139.72
2001	10	3	NaN	12.72	NaN	0.00	NaN	78.55	NaN	1.77	NaN	102.18
2001	10	4	NaN	8.13	NaN	3.92	NaN	88.95	NaN	2.57	NaN	263.19
2001	10	5	NaN	9.59	NaN	0.00	NaN	68.79	NaN	1.61	NaN	107.36
2001	10	6	NaN	11.78	NaN	0.30	NaN	72.86	NaN	2.97	NaN	58.56
2001	10	7	NaN	14.25	NaN	0.72	NaN	70.36	NaN	2.44	NaN	78.06
2001	10	8	NaN	12.17	NaN	0.00	NaN	78.82	NaN	2.24	NaN	116.16
2001	10	9	NaN	10.04	NaN	0.00	NaN	91.40	NaN	1.38	NaN	179.31
2001	10	10	NaN	9.47	NaN	1.66	NaN	91.00	NaN	1.63	NaN	248.98
2001	10	11	NaN	9.21	NaN	0.00	NaN	82.77	NaN	2.73	NaN	218.61
2001	10	12	NaN	11.18	NaN	0.00	NaN	44.30	NaN	2.28	NaN	234.81
2001	10	13	NaN	12.99	NaN	0.00	NaN	48.80	NaN	1.88	NaN	210.51
2001	10	14	NaN	13.60	NaN	0.00	NaN	53.09	NaN	1.52	NaN	170.83
2001	10	15	NaN	12.37	NaN	0.00	NaN	69.24	NaN	1.55	NaN	91.39
2001	10	16	NaN	9.91	NaN	0.00	NaN	88.50	NaN	1.97	NaN	167.31
2001	10	17	NaN	11.01	NaN	0.00	NaN	67.07	NaN	2.24	NaN	171.02
2001	10	18	NaN	11.50	NaN	0.00	NaN	58.30	NaN	2.25	NaN	51.02
2001	10	19	NaN	10.88	NaN	0.00	NaN	63.06	NaN	1.97	NaN	157.73
2001	10	20	NaN	13.79	NaN	0.00	NaN	52.03	NaN	3.59	NaN	211.81
2001	10	21	NaN	10.34	NaN	18.29	NaN	77.90	NaN	3.92	NaN	211.53
